"Brand","Model","Reviews","Language"
"Apple","iPhone 12","En general, el equipo está en muy buenas condiciones. La condición de la batería está al 100%, estéticamente no tiene ningún detalle ni en la parte trasera ni en los laterales y todo funciona perfectamente.Lo único que no está en tan buena condición es la pantalla, que cuenta con algunos rayones visibles y que son más profundos de lo que esperaba de acuerdo a la descripción del producto, pero debido a que lo demás está en perfecto estado no me molesta.En cuanto a los accesorios, no son originales; el cable me parece bueno pero el cargador si me parece de mala calidad por lo que no lo usé. Además, el equipo venía con un cristal templado instalado, lo cual se agradece.Definitivamente me parece una muy buena compra, con el único detalle de que la condición de la pantalla fue peor de la esperada.","es"
"Apple","iPhone 12","Estaba un poco nerviosa de saber cómo iba a llegar pero para mi sorpresa todo llegó en orden, y con batería condición al 100%, no me ha fallado en nada el iPhone, lo recomiendo ampliamente","es"
"Apple","iPhone 12","Llegó pronto, me llegó con la pila al 100 funciona bien, solo que llegó con unos rayones en la pantalla los cuales no afectan su funcionamiento y solo se notan con la pantalla apagada","es"
"Apple","iPhone 12","Equipo en muy buen estado","es"
"Apple","iPhone 12","Muy recomendado ,compre el renovado de Amazon Estados Unidos y fue una excelente compra , esta totalmente nuevo .","es"
"Apple","iPhone 12","El estado era casi perfecto, un pequeño golpe en una esquina y un rayón menor, marca condición de batería al 100%, el sistema no marca reemplazo de batería y marca justo 12 meses de uso, el problema es que la batería si bien dura, no llega al nivel de una batería al 98% de uno uso con el que pude comparar, por lo cual me hizo sospechar que fue alterado el software.Casi todo funciona bien pero algunas apps se traban o como en el caso de Tik Tok, se queda pegada una canción del video anterior.Lo devolví porque no me dio confianza esas fallas random de software.En mi caso era la versión premium ,Vendido y enviado por Amazon USA","es"
"Apple","iPhone 12","Compré el articulo pero venía bloqueado de por operador :(. Regresé el telefono y volví a comprar pensando que solo fue mala suerte la primera vez, la segunda vez todo excelente, el iphone esta en muy buenas condiciones y ahora si esta desbloqueado.","es"
"Apple","iPhone 12","El teléfono lo mandan en perfectas condiciones, funcionando todo, sin embargo mi equipo llegó con un rayón profundo en la pantalla (se entiende debido a que el equipo no es nuevo)","es"
"Apple","iPhone 12","Para ser un equipo remanufacturado, está en buenas condiciones. La pantalla, sin rayones y el funcionamiento de hardware y software está bien. sólo unos detalles mínimos de estética en la parte inferior. llegó bien empacado.El único problema es que necesito factura y a la fecha el vendedor no la ha enviado después de varias solicitudes.","es"
"Apple","iPhone 12","Honestamente si he comprado bastantes productos refurbished y la gran mayoria me han salido muy buenos, pero este se llevo la corona. El iphone me llegó con 98% de batería, mica de cristal templado y Apple Care con vigencia de 7 meses el día de la compra. Desconozco si todos vengan en esas condiciones pero al menos el mío si lo traía. Lo mejor de todo es que por comprarlo en los días del prime day, me costó un 40% menos de su precio original!","es"
"Apple","iPhone 12","Excelente llego como nuevo y hasta con mica","es"
"Apple","iPhone 12","En el anuncio mencionaba que habían dos opciones: buena y excelente. Seleccione “excelente”, pero el equipo venía con rayones","es"
"Apple","iPhone 12","El producto llegó a tiempo y gran estética , solo un pequeño detalle en la parte de aluminio del tamaño de la punta de una aguja. De ahí en fuera como nuevo la pila al 100% ningún rayón visible en la pantalla. Viene con protector de muy buena calidad cometí el error de ponerle uno y la calidad del touch bajo muchísimo por eso me di cuenta que tenia doble mica termine quitándole la otra. Trabaja de las cámaras excepcionales cabe resaltar que tenía el S20FE solo extraño poco el Zoom de 3x pero realmente se usa pocas veces. Estoy muy feliz con esta compra.","es"
"Apple","iPhone 12","Vida de batería al 99%, estética de 9.5/10, excelente relación calidad-precio. No viene con el cargador ni cubito originales, pero es genérico y funcional. Lo volvería a comprar totalmente.","es"
"Apple","iPhone 12","El equipo me llegó con el 100% de condición de batería y pensé que la habían cambiado pero al revisar el serial es el mismo de fábrica, solamente unos rayones en la pantalla y la tapa trasera que a simple vista no se ven de tienes que verlo a contra luz, de ahí en fuera el equipo parece nuevo y estoy muy satisfecho con la compra.","es"
"Apple","iPhone 12","The media could not be loaded.
 Llegó con 90 por ciento de batería, llegó sin ningún rasguño, en verdad que a vista parece un equipo totalmente salido de tienda, incluso vino con una Mica incluida y el cargador generico es carga rápida, lo recomiendo mucho, ya voy para un mes con el y todo está perfecto","es"
"Apple","iPhone 12"," Llegó con 90 por ciento de batería, llegó sin ningún rasguño, en verdad que a vista parece un equipo totalmente salido de tienda, incluso vino con una Mica incluida y el cargador generico es carga rápida, lo recomiendo mucho, ya voy para un mes con el y todo está perfecto","es"
"Apple","iPhone 12","El equipo llego con muy pocas imperfecciones, algún que otro tallón en las orillas y bordes de la cámara, lo que si no me gusto para nada fue que ni con la ""limpieza"" de expertos Amazon pudieron borrar las marcas de uso de la funda del antiguo dueño.
batería 87%
golpes y rayones, aceptables ya que hablamos de un equipo usado, eso si la pantalla impecable ningún desperfecto. solo que eso de que tenga marcas de uso de funda la limpieza algo flojita por partes de los trabajadores.. por un ahorro de 4500 pesos. pues esta bien, igual hay lugares como movilmx y smart depot que lo encuentras mas barato.","es"
"Apple","iPhone 12","Muy buen celular, lo recomiendo","es"
"Apple","iPhone 12","El producto me indica que la pantalla no es original y que fue sustituida por una pantalla que no da garantía de que el celular funcione correctamente.","es"
"Apple","iPhone 12","El telefóno me llego en 1 día, me llego con la cajita generica igual que el cargador, el dispositivo fisicamente tiene solo 2 golpecitos uno en la parte de abajo y uno cerca de la camara, pero no afecta nada a la camara solo es un pequeño rayoncito en el borde que cubre a la camara, fisicamente es un 9.5 funcionalmente jala bien la vida de la bateria es de 87% hay gente que les toca suerte y sale arriba de 90 pero bueno esperemos que no afecte en su funcionalidad","es"
"Apple","iPhone 12","El producto llego en excelentes condiciones, 0 rayones, 100% de vida util de bateria e inclusive tenia un protector de pantalla ya instalado, estuvo perfecto.

El unico detalle, viene con un cable muy corto y un adaptador de corriente de pocos watts, es necesario comprar los aditamentos si quieres conseguir una mejor experiencia pero comparado con uno nuevo y sellado que tampoco viene el cargador si es un buen ahorro, lo recomiendo si buscas no invertir tanto en un telefono de esta gama.","es"
"Apple","iPhone 12","Es el segundo iPhone 12 que compro y el primero me llego con 89% de batería y en estética un 9 y este último me llego con batería 100% y estética al 10 prácticamente podría decir que era nuevo.","es"
"Apple","iPhone 12","Llego con 90% de vida de bateria, tiene algunos rayones y detalles estéticos pero no se perciben a simple vista y no afectan en el rendimiento. Viene perfectamente limpio y con una mica de cristal templado.","es"
"Apple","iPhone 12","Se le acaba la pila súper rápido
Aveces se trababa la pantalla al comienzo
El audio se escucha horrible si quiero poner altavoz o música
Pero la estética física súper da el gatazo","es"
"Apple","iPhone 12","Producto no es reconstruido como dise de echo es usado cargador no son originales caja no vino solo venía la caja de Amazon venía solo el teléfono , cheque la pila solo trai el 80% nada que ver con las foto que publico trai rayones en la parte de abajo y el display no es oled según yo lo compre por que era reconstruido No usado , un poco desecionado 😔","es"
"Apple","iPhone 12","Me animé a comprarlo pues necesitaba cambiar mi anterior teléfono. Al leer los comentarios fue que me convencí, de ve casi como nuevo, leves detalles de en la parte de la cámara que se despintó pero es menor a 1mm, son solamente dos puntitos. Así en otras dos zonas que siendo honestos apenas y se notan, con funda ni siquiera sabrás que no es nuevo. Todo funciona perfecto, batería al 91%, muy satisfecho con la compra. Viene en una caja genetista con cable “hecho para iPhone” y un cubo genérico, además de cubierto en una película para evitar rasguños en el teléfono, no me arrepiento hasta ahora.","es"
"Apple","iPhone 12","Tomando en cuenta que es un equipo USADO, esta muy bien batería al 90.
Hablando del iPhone 12 red tiene un lado sin metal pero es normal por la edición","es"
"Apple","iPhone 12","Me costó muy barato para las condiciones en las que venía, prácticamente como nuevo y con el 100% de condición de batería. Todo funciona excelente, fue una gran compra","es"
"Apple","iPhone 12","Me ha tocado suerte y me llego un equipo totalmente en Buenrostro atado, todo original y sin recambios, con su batería original al 96% con un pequeñísimo detalle solo se nota si te pones a buscarlo","es"
"Apple","iPhone 12","El artículo llegó bien, totalmente desbloqueado con estética de 8/10 y con porcentaje de batería de 87%, hasta el momento a funcionado muy bien y la duración de la batería es buena","es"
"Apple","iPhone 12","Me llegó en perfectas condiciones y ya con una mica puesta, bien empaquetado en una caja genérica y con un cargador genérico, el único pero es que llegó con 89% de condición de batería pero me dura todo el día con uso normal, hasta ahora tengo 1 mes aprox con el celular y funciona Perfecto con telcel y ATT","es"
"Apple","iPhone 12","Mi producto llegó estéticamente bien. Me encanta el color y como se ve pero no puedo utilizar Face ID y una batería menor al qué dice la publicación.","es"
"Apple","iPhone 12","Pues tuve mala suerte, estética de 8/10 viene con varios rayones y la batería es de 88, lo voy a devolver","es"
"Apple","iPhone 12","De la mejor compra, tuve la oportunidad para comprarlo cuando aún estaba más BARATO y no me arrepiento, el equipo llegó intacto, nuevo totalmente, sin ningún rayón, hasta la batería en 100% no lo podía creer, recomiendo el equipo y al vendedor. Mi primera compra renewed y de la mejor experiencia","es"
"Apple","iPhone 12","El celular funciona muy bien, son solo pequeños detalles estéticos pero no afecta al funcionamiento.","es"
"Apple","iPhone 12","El celular funciona todo a la perfección, pero tiene muchos detalles estéticos como pequeños golpes y rayones","es"
"Apple","iPhone 12","El equipo llegó en muy buen estado estéticamente, batería al 90%","es"
"Apple","iPhone 12","Me llegó el celular al 100%, con estética casi perfecta, tiene un pequeño rayón pero ni se nota, lo recomiendo mucho la verdad","es"
"Apple","iPhone 12","Dude mucho al realizar la compra pero, llego al siguiente día, la pila esta al 97% de vida, y hasta el momento no he tenido ningún problema","es"
"Apple","iPhone 12","Me gusto mucho, el color está bonito, vino en muy buenas condiciones y con 100% de batería","es"
"Apple","iPhone 12","Me gusto mucho este producto, llego intacto y funciona al 100 %","es"
"Apple","iPhone 12","El teléfono estaba como nuevo, batería al 100%, solo un pequeño detalle en la pantalla pero es imperceptible.
Al activar el teléfono se apagó la pantalla y busqué información y es una cuestión de firmware que se soluciona al reiniciar el teléfono. Muy buena compra lo recomiendo ampliamente.","es"
"Apple","iPhone 12","Excelente compra, esperaba más de batería pero con un 86% es suficiente.","es"
"Apple","iPhone 12","Me llegó tal cual la descripción, en excelente estado y me funciona de maravilla.","es"
"Apple","iPhone 12","El producto llegó con 86 de batería , pantalla en estado implacable , ningún solo arañazo, sorprende","es"
